time_bin,origin,destination,trips
17100,sculeni,botanica,2
18000,sculeni,botanica,2
18900,sculeni,botanica,2
19800,sculeni,botanica,2
20700,sculeni,botanica,2
21600,sculeni,botanica,2
22500,sculeni,botanica,2
23400,sculeni,botanica,2
24300,sculeni,botanica,2
25200,sculeni,botanica,2
26100,sculeni,botanica,2
27000,sculeni,botanica,2
27900,sculeni,botanica,2
28800,sculeni,botanica,2
29700,sculeni,botanica,2
30600,sculeni,botanica,2
31500,sculeni,botanica,2
32400,sculeni,botanica,2
33300,sculeni,botanica,2
34200,sculeni,botanica,2
35100,sculeni,botanica,2
36000,sculeni,botanica,2
36900,sculeni,botanica,2
37800,sculeni,botanica,2
38700,sculeni,botanica,2
39600,sculeni,botanica,2
40500,sculeni,botanica,2
41400,sculeni,botanica,2
42300,sculeni,botanica,2
43200,sculeni,botanica,2
44100,sculeni,botanica,2
45000,sculeni,botanica,2
45900,sculeni,botanica,2
46800,sculeni,botanica,2
47700,sculeni,botanica,2
48600,sculeni,botanica,2
49500,sculeni,botanica,2
50400,sculeni,botanica,2
51300,sculeni,botanica,2
52200,sculeni,botanica,2
53100,sculeni,botanica,2
54000,sculeni,botanica,2
54900,sculeni,botanica,2
55800,sculeni,botanica,2
56700,sculeni,botanica,2
57600,sculeni,botanica,2
58500,sculeni,botanica,2
59400,sculeni,botanica,2
60300,sculeni,botanica,2
61200,sculeni,botanica,2
62100,sculeni,botanica,2
63000,sculeni,botanica,2
63900,sculeni,botanica,2
64800,sculeni,botanica,2
65700,sculeni,botanica,2
66600,sculeni,botanica,2
67500,sculeni,botanica,2
68400,sculeni,botanica,2
69300,sculeni,botanica,2
70200,sculeni,botanica,2
71100,sculeni,botanica,2
72000,sculeni,botanica,2
72900,sculeni,botanica,2
73800,sculeni,botanica,2
74700,sculeni,botanica,2
75600,sculeni,botanica,2
76500,sculeni,botanica,2
77400,sculeni,botanica,2
78300,sculeni,botanica,2
79200,sculeni,botanica,2
80100,sculeni,botanica,2
81000,sculeni,botanica,2
81900,sculeni,botanica,2
82800,sculeni,botanica,2
83700,sculeni,botanica,2
84600,sculeni,botanica,2
85500,sculeni,botanica,2
0,sculeni,buiucani,1
900,sculeni,buiucani,10
1800,sculeni,buiucani,10
2700,sculeni,buiucani,10
3600,sculeni,buiucani,10
4500,sculeni,buiucani,10
5400,sculeni,buiucani,10
6300,sculeni,buiucani,10
7200,sculeni,buiucani,10
8100,sculeni,buiucani,10
9000,sculeni,buiucani,10
9900,sculeni,buiucani,10
10800,sculeni,buiucani,10
11700,sculeni,buiucani,10
12600,sculeni,buiucani,10
13500,sculeni,buiucani,10
14400,sculeni,buiucani,10
15300,sculeni,buiucani,10
16200,sculeni,buiucani,10
17100,sculeni,buiucani,10
18000,sculeni,buiucani,10
18900,sculeni,buiucani,10
19800,sculeni,buiucani,10
20700,sculeni,buiucani,10
21600,sculeni,buiucani,10
22500,sculeni,buiucani,10
23400,sculeni,buiucani,10
24300,sculeni,buiucani,10
25200,sculeni,buiucani,10
26100,sculeni,buiucani,10
27000,sculeni,buiucani,10
27900,sculeni,buiucani,10
28800,sculeni,buiucani,10
29700,sculeni,buiucani,10
30600,sculeni,buiucani,10
31500,sculeni,buiucani,10
32400,sculeni,buiucani,10
33300,sculeni,buiucani,10
34200,sculeni,buiucani,10
35100,sculeni,buiucani,10
36000,sculeni,buiucani,10
36900,sculeni,buiucani,10
37800,sculeni,buiucani,10
38700,sculeni,buiucani,10
39600,sculeni,buiucani,10
40500,sculeni,buiucani,10
41400,sculeni,buiucani,10
42300,sculeni,buiucani,10
43200,sculeni,buiucani,10
44100,sculeni,buiucani,10
45000,sculeni,buiucani,10
45900,sculeni,buiucani,10
46800,sculeni,buiucani,10
47700,sculeni,buiucani,10
48600,sculeni,buiucani,10
49500,sculeni,buiucani,10
50400,sculeni,buiucani,10
51300,sculeni,buiucani,10
52200,sculeni,buiucani,10
53100,sculeni,buiucani,10
54000,sculeni,buiucani,10
54900,sculeni,buiucani,10
55800,sculeni,buiucani,10
56700,sculeni,buiucani,10
57600,sculeni,buiucani,10
58500,sculeni,buiucani,10
59400,sculeni,buiucani,10
60300,sculeni,buiucani,10
61200,sculeni,buiucani,10
62100,sculeni,buiucani,10
63000,sculeni,buiucani,10
63900,sculeni,buiucani,10
64800,sculeni,buiucani,10
65700,sculeni,buiucani,10
66600,sculeni,buiucani,10
67500,sculeni,buiucani,10
68400,sculeni,buiucani,10
69300,sculeni,buiucani,10
70200,sculeni,buiucani,10
71100,sculeni,buiucani,10
72000,sculeni,buiucani,10
72900,sculeni,buiucani,10
73800,sculeni,buiucani,10
74700,sculeni,buiucani,10
75600,sculeni,buiucani,10
76500,sculeni,buiucani,10
77400,sculeni,buiucani,10
78300,sculeni,buiucani,10
79200,sculeni,buiucani,10
80100,sculeni,buiucani,10
81000,sculeni,buiucani,10
81900,sculeni,buiucani,10
82800,sculeni,buiucani,10
83700,sculeni,buiucani,10
84600,sculeni,buiucani,10
85500,sculeni,buiucani,10
0,sculeni,centru,2
900,sculeni,centru,13
1800,sculeni,centru,13
2700,sculeni,centru,13
3600,sculeni,centru,13
4500,sculeni,centru,13
5400,sculeni,centru,13
6300,sculeni,centru,13
7200,sculeni,centru,13
8100,sculeni,centru,13
9000,sculeni,centru,13
9900,sculeni,centru,13
10800,sculeni,centru,13
11700,sculeni,centru,13
12600,sculeni,centru,13
13500,sculeni,centru,13
14400,sculeni,centru,13
15300,sculeni,centru,13
16200,sculeni,centru,13
17100,sculeni,centru,13
18000,sculeni,centru,13
18900,sculeni,centru,13
19800,sculeni,centru,13
20700,sculeni,centru,13
21600,sculeni,centru,13
22500,sculeni,centru,13
23400,sculeni,centru,13
24300,sculeni,centru,13
25200,sculeni,centru,13
26100,sculeni,centru,13
27000,sculeni,centru,13
27900,sculeni,centru,13
28800,sculeni,centru,13
29700,sculeni,centru,13
30600,sculeni,centru,13
31500,sculeni,centru,13
32400,sculeni,centru,13
33300,sculeni,centru,13
34200,sculeni,centru,13
35100,sculeni,centru,13
36000,sculeni,centru,13
36900,sculeni,centru,13
37800,sculeni,centru,13
38700,sculeni,centru,13
39600,sculeni,centru,13
40500,sculeni,centru,13
41400,sculeni,centru,13
42300,sculeni,centru,13
43200,sculeni,centru,13
44100,sculeni,centru,13
45000,sculeni,centru,13
45900,sculeni,centru,13
46800,sculeni,centru,13
47700,sculeni,centru,13
48600,sculeni,centru,13
49500,sculeni,centru,13
50400,sculeni,centru,13
51300,sculeni,centru,13
52200,sculeni,centru,13
53100,sculeni,centru,13
54000,sculeni,centru,13
54900,sculeni,centru,13
55800,sculeni,centru,13
56700,sculeni,centru,13
57600,sculeni,centru,13
58500,sculeni,centru,13
59400,sculeni,centru,13
60300,sculeni,centru,13
61200,sculeni,centru,13
62100,sculeni,centru,13
63000,sculeni,centru,13
63900,sculeni,centru,13
64800,sculeni,centru,13
65700,sculeni,centru,13
66600,sculeni,centru,13
67500,sculeni,centru,13
68400,sculeni,centru,13
69300,sculeni,centru,13
70200,sculeni,centru,13
71100,sculeni,centru,13
72000,sculeni,centru,13
72900,sculeni,centru,13
73800,sculeni,centru,13
74700,sculeni,centru,13
75600,sculeni,centru,13
76500,sculeni,centru,13
77400,sculeni,centru,13
78300,sculeni,centru,13
79200,sculeni,centru,13
80100,sculeni,centru,13
81000,sculeni,centru,13
81900,sculeni,centru,13
82800,sculeni,centru,13
83700,sculeni,centru,13
84600,sculeni,centru,13
85500,sculeni,centru,13
900,sculeni,ciocana,3
1800,sculeni,ciocana,3
2700,sculeni,ciocana,3
3600,sculeni,ciocana,3
4500,sculeni,ciocana,3
5400,sculeni,ciocana,3
6300,sculeni,ciocana,3
7200,sculeni,ciocana,3
8100,sculeni,ciocana,3
9000,sculeni,ciocana,3
9900,sculeni,ciocana,3
10800,sculeni,ciocana,3
11700,sculeni,ciocana,3
12600,sculeni,ciocana,3
13500,sculeni,ciocana,3
14400,sculeni,ciocana,3
15300,sculeni,ciocana,3
16200,sculeni,ciocana,3
17100,sculeni,ciocana,3
18000,sculeni,ciocana,3
18900,sculeni,ciocana,3
19800,sculeni,ciocana,3
20700,sculeni,ciocana,3
21600,sculeni,ciocana,3
22500,sculeni,ciocana,3
23400,sculeni,ciocana,3
24300,sculeni,ciocana,3
25200,sculeni,ciocana,3
26100,sculeni,ciocana,3
27000,sculeni,ciocana,3
27900,sculeni,ciocana,3
28800,sculeni,ciocana,3
29700,sculeni,ciocana,3
30600,sculeni,ciocana,3
31500,sculeni,ciocana,3
32400,sculeni,ciocana,3
33300,sculeni,ciocana,3
34200,sculeni,ciocana,3
35100,sculeni,ciocana,3
36000,sculeni,ciocana,3
36900,sculeni,ciocana,3
37800,sculeni,ciocana,3
38700,sculeni,ciocana,3
39600,sculeni,ciocana,3
40500,sculeni,ciocana,3
41400,sculeni,ciocana,3
42300,sculeni,ciocana,3
43200,sculeni,ciocana,3
44100,sculeni,ciocana,3
45000,sculeni,ciocana,3
45900,sculeni,ciocana,3
46800,sculeni,ciocana,3
47700,sculeni,ciocana,3
48600,sculeni,ciocana,3
49500,sculeni,ciocana,3
50400,sculeni,ciocana,3
51300,sculeni,ciocana,3
52200,sculeni,ciocana,3
53100,sculeni,ciocana,3
54000,sculeni,ciocana,3
54900,sculeni,ciocana,3
55800,sculeni,ciocana,3
56700,sculeni,ciocana,3
57600,sculeni,ciocana,3
58500,sculeni,ciocana,3
59400,sculeni,ciocana,3
60300,sculeni,ciocana,3
61200,sculeni,ciocana,3
62100,sculeni,ciocana,3
63000,sculeni,ciocana,3
63900,sculeni,ciocana,3
64800,sculeni,ciocana,3
65700,sculeni,ciocana,3
66600,sculeni,ciocana,3
67500,sculeni,ciocana,3
68400,sculeni,ciocana,3
69300,sculeni,ciocana,3
70200,sculeni,ciocana,3
71100,sculeni,ciocana,3
72000,sculeni,ciocana,3
72900,sculeni,ciocana,3
73800,sculeni,ciocana,3
74700,sculeni,ciocana,3
75600,sculeni,ciocana,3
76500,sculeni,ciocana,3
77400,sculeni,ciocana,3
78300,sculeni,ciocana,3
79200,sculeni,ciocana,3
80100,sculeni,ciocana,3
81000,sculeni,ciocana,3
81900,sculeni,ciocana,3
82800,sculeni,ciocana,3
83700,sculeni,ciocana,3
84600,sculeni,ciocana,3
85500,sculeni,ciocana,3
900,sculeni,durlesti,2
1800,sculeni,durlesti,2
2700,sculeni,durlesti,2
3600,sculeni,durlesti,2
4500,sculeni,durlesti,2
5400,sculeni,durlesti,2
6300,sculeni,durlesti,2
7200,sculeni,durlesti,2
8100,sculeni,durlesti,2
9000,sculeni,durlesti,2
9900,sculeni,durlesti,2
10800,sculeni,durlesti,2
11700,sculeni,durlesti,2
12600,sculeni,durlesti,2
13500,sculeni,durlesti,2
14400,sculeni,durlesti,2
15300,sculeni,durlesti,2
16200,sculeni,durlesti,2
17100,sculeni,durlesti,2
18000,sculeni,durlesti,2
18900,sculeni,durlesti,2
19800,sculeni,durlesti,2
20700,sculeni,durlesti,2
21600,sculeni,durlesti,2
22500,sculeni,durlesti,2
23400,sculeni,durlesti,2
24300,sculeni,durlesti,2
25200,sculeni,durlesti,2
26100,sculeni,durlesti,2
27000,sculeni,durlesti,2
27900,sculeni,durlesti,2
28800,sculeni,durlesti,2
29700,sculeni,durlesti,2
30600,sculeni,durlesti,2
31500,sculeni,durlesti,2
32400,sculeni,durlesti,2
33300,sculeni,durlesti,2
34200,sculeni,durlesti,2
35100,sculeni,durlesti,2
36000,sculeni,durlesti,2
36900,sculeni,durlesti,2
37800,sculeni,durlesti,2
38700,sculeni,durlesti,2
39600,sculeni,durlesti,2
40500,sculeni,durlesti,2
41400,sculeni,durlesti,2
42300,sculeni,durlesti,2
43200,sculeni,durlesti,2
44100,sculeni,durlesti,2
45000,sculeni,durlesti,2
45900,sculeni,durlesti,2
46800,sculeni,durlesti,2
47700,sculeni,durlesti,2
48600,sculeni,durlesti,2
49500,sculeni,durlesti,2
50400,sculeni,durlesti,2
51300,sculeni,durlesti,2
52200,sculeni,durlesti,2
53100,sculeni,durlesti,2
54000,sculeni,durlesti,2
54900,sculeni,durlesti,2
55800,sculeni,durlesti,2
56700,sculeni,durlesti,2
57600,sculeni,durlesti,2
58500,sculeni,durlesti,2
59400,sculeni,durlesti,2
60300,sculeni,durlesti,2
61200,sculeni,durlesti,2
62100,sculeni,durlesti,2
63000,sculeni,durlesti,2
63900,sculeni,durlesti,2
64800,sculeni,durlesti,2
65700,sculeni,durlesti,2
66600,sculeni,durlesti,2
67500,sculeni,durlesti,2
68400,sculeni,durlesti,2
69300,sculeni,durlesti,2
70200,sculeni,durlesti,2
71100,sculeni,durlesti,2
72000,sculeni,durlesti,2
72900,sculeni,durlesti,2
73800,sculeni,durlesti,2
74700,sculeni,durlesti,2
75600,sculeni,durlesti,2
76500,sculeni,durlesti,2
77400,sculeni,durlesti,2
78300,sculeni,durlesti,2
79200,sculeni,durlesti,2
80100,sculeni,durlesti,2
81000,sculeni,durlesti,2
81900,sculeni,durlesti,2
82800,sculeni,durlesti,2
83700,sculeni,durlesti,2
84600,sculeni,durlesti,2
85500,sculeni,durlesti,2
0,sculeni,riscani,1
900,sculeni,riscani,6
1800,sculeni,riscani,6
2700,sculeni,riscani,6
3600,sculeni,riscani,6
4500,sculeni,riscani,6
5400,sculeni,riscani,6
6300,sculeni,riscani,6
7200,sculeni,riscani,6
8100,sculeni,riscani,6
9000,sculeni,riscani,6
9900,sculeni,riscani,6
10800,sculeni,riscani,6
11700,sculeni,riscani,6
12600,sculeni,riscani,6
13500,sculeni,riscani,6
14400,sculeni,riscani,6
15300,sculeni,riscani,6
16200,sculeni,riscani,6
17100,sculeni,riscani,6
18000,sculeni,riscani,6
18900,sculeni,riscani,6
19800,sculeni,riscani,6
20700,sculeni,riscani,6
21600,sculeni,riscani,6
22500,sculeni,riscani,6
23400,sculeni,riscani,6
24300,sculeni,riscani,6
25200,sculeni,riscani,6
26100,sculeni,riscani,6
27000,sculeni,riscani,6
27900,sculeni,riscani,6
28800,sculeni,riscani,6
29700,sculeni,riscani,6
30600,sculeni,riscani,6
31500,sculeni,riscani,6
32400,sculeni,riscani,6
33300,sculeni,riscani,6
34200,sculeni,riscani,6
35100,sculeni,riscani,6
36000,sculeni,riscani,6
36900,sculeni,riscani,6
37800,sculeni,riscani,6
38700,sculeni,riscani,6
39600,sculeni,riscani,6
40500,sculeni,riscani,6
41400,sculeni,riscani,6
42300,sculeni,riscani,6
43200,sculeni,riscani,6
44100,sculeni,riscani,6
45000,sculeni,riscani,6
45900,sculeni,riscani,6
46800,sculeni,riscani,6
47700,sculeni,riscani,6
48600,sculeni,riscani,6
49500,sculeni,riscani,6
50400,sculeni,riscani,6
51300,sculeni,riscani,6
52200,sculeni,riscani,6
53100,sculeni,riscani,6
54000,sculeni,riscani,6
54900,sculeni,riscani,6
55800,sculeni,riscani,6
56700,sculeni,riscani,6
57600,sculeni,riscani,6
58500,sculeni,riscani,6
59400,sculeni,riscani,6
60300,sculeni,riscani,6
61200,sculeni,riscani,6
62100,sculeni,riscani,6
63000,sculeni,riscani,6
63900,sculeni,riscani,6
64800,sculeni,riscani,6
65700,sculeni,riscani,6
66600,sculeni,riscani,6
67500,sculeni,riscani,6
68400,sculeni,riscani,6
69300,sculeni,riscani,6
70200,sculeni,riscani,6
71100,sculeni,riscani,6
72000,sculeni,riscani,6
72900,sculeni,riscani,6
73800,sculeni,riscani,6
74700,sculeni,riscani,6
75600,sculeni,riscani,6
76500,sculeni,riscani,6
77400,sculeni,riscani,6
78300,sculeni,riscani,6
79200,sculeni,riscani,6
80100,sculeni,riscani,6
81000,sculeni,riscani,6
81900,sculeni,riscani,6
82800,sculeni,riscani,6
83700,sculeni,riscani,6
84600,sculeni,riscani,6
85500,sculeni,riscani,6
900,sculeni,telecentru,2
1800,sculeni,telecentru,2
2700,sculeni,telecentru,2
3600,sculeni,telecentru,2
4500,sculeni,telecentru,2
5400,sculeni,telecentru,2
6300,sculeni,telecentru,2
7200,sculeni,telecentru,2
8100,sculeni,telecentru,2
9000,sculeni,telecentru,2
9900,sculeni,telecentru,2
10800,sculeni,telecentru,2
11700,sculeni,telecentru,2
12600,sculeni,telecentru,2
13500,sculeni,telecentru,2
14400,sculeni,telecentru,2
15300,sculeni,telecentru,2
16200,sculeni,telecentru,2
17100,sculeni,telecentru,2
18000,sculeni,telecentru,2
18900,sculeni,telecentru,2
19800,sculeni,telecentru,2
20700,sculeni,telecentru,2
21600,sculeni,telecentru,2
22500,sculeni,telecentru,2
23400,sculeni,telecentru,2
24300,sculeni,telecentru,2
25200,sculeni,telecentru,2
26100,sculeni,telecentru,2
27000,sculeni,telecentru,2
27900,sculeni,telecentru,2
28800,sculeni,telecentru,2
29700,sculeni,telecentru,2
30600,sculeni,telecentru,2
31500,sculeni,telecentru,2
32400,sculeni,telecentru,2
33300,sculeni,telecentru,2
34200,sculeni,telecentru,2
35100,sculeni,telecentru,2
36000,sculeni,telecentru,2
36900,sculeni,telecentru,2
37800,sculeni,telecentru,2
38700,sculeni,telecentru,2
39600,sculeni,telecentru,2
40500,sculeni,telecentru,2
41400,sculeni,telecentru,2
42300,sculeni,telecentru,2
43200,sculeni,telecentru,2
44100,sculeni,telecentru,2
45000,sculeni,telecentru,2
45900,sculeni,telecentru,2
46800,sculeni,telecentru,2
47700,sculeni,telecentru,2
48600,sculeni,telecentru,2
49500,sculeni,telecentru,2
50400,sculeni,telecentru,2
51300,sculeni,telecentru,2
52200,sculeni,telecentru,2
53100,sculeni,telecentru,2
54000,sculeni,telecentru,2
54900,sculeni,telecentru,2
55800,sculeni,telecentru,2
56700,sculeni,telecentru,2
57600,sculeni,telecentru,2
58500,sculeni,telecentru,2
59400,sculeni,telecentru,2
60300,sculeni,telecentru,2
61200,sculeni,telecentru,2
62100,sculeni,telecentru,2
63000,sculeni,telecentru,2
63900,sculeni,telecentru,2
64800,sculeni,telecentru,2
65700,sculeni,telecentru,2
66600,sculeni,telecentru,2
67500,sculeni,telecentru,2
68400,sculeni,telecentru,2
69300,sculeni,telecentru,2
70200,sculeni,telecentru,2
71100,sculeni,telecentru,2
72000,sculeni,telecentru,2
72900,sculeni,telecentru,2
73800,sculeni,telecentru,2
74700,sculeni,telecentru,2
75600,sculeni,telecentru,2
76500,sculeni,telecentru,2
77400,sculeni,telecentru,2
78300,sculeni,telecentru,2
79200,sculeni,telecentru,2
80100,sculeni,telecentru,2
81000,sculeni,telecentru,2
81900,sculeni,telecentru,2
82800,sculeni,telecentru,2
83700,sculeni,telecentru,2
84600,sculeni,telecentru,2
85500,sculeni,telecentru,2
0,telecentru,botanica,1
900,telecentru,botanica,7
1800,telecentru,botanica,7
2700,telecentru,botanica,7
3600,telecentru,botanica,7
4500,telecentru,botanica,7
5400,telecentru,botanica,7
6300,telecentru,botanica,7
7200,telecentru,botanica,7
8100,telecentru,botanica,7
9000,telecentru,botanica,7
9900,telecentru,botanica,7
10800,telecentru,botanica,7
11700,telecentru,botanica,7
12600,telecentru,botanica,7
13500,telecentru,botanica,7
14400,telecentru,botanica,7
15300,telecentru,botanica,7
16200,telecentru,botanica,7
17100,telecentru,botanica,7
18000,telecentru,botanica,7
18900,telecentru,botanica,7
19800,telecentru,botanica,7
20700,telecentru,botanica,7
21600,telecentru,botanica,7
22500,telecentru,botanica,7
23400,telecentru,botanica,7
24300,telecentru,botanica,7
25200,telecentru,botanica,7
26100,telecentru,botanica,7
27000,telecentru,botanica,7
27900,telecentru,botanica,7
28800,telecentru,botanica,7
29700,telecentru,botanica,7
30600,telecentru,botanica,7
31500,telecentru,botanica,7
32400,telecentru,botanica,7
33300,telecentru,botanica,7
34200,telecentru,botanica,7
35100,telecentru,botanica,7
36000,telecentru,botanica,7
36900,telecentru,botanica,7
37800,telecentru,botanica,7
38700,telecentru,botanica,7
39600,telecentru,botanica,7
40500,telecentru,botanica,7
41400,telecentru,botanica,7
42300,telecentru,botanica,7
43200,telecentru,botanica,7
44100,telecentru,botanica,7
45000,telecentru,botanica,7
45900,telecentru,botanica,7
46800,telecentru,botanica,7
47700,telecentru,botanica,7
48600,telecentru,botanica,7
49500,telecentru,botanica,7
50400,telecentru,botanica,7
51300,telecentru,botanica,7
52200,telecentru,botanica,7
53100,telecentru,botanica,7
54000,telecentru,botanica,7
54900,telecentru,botanica,7
55800,telecentru,botanica,7
56700,telecentru,botanica,7
57600,telecentru,botanica,7
58500,telecentru,botanica,7
59400,telecentru,botanica,7
60300,telecentru,botanica,7
61200,telecentru,botanica,7
62100,telecentru,botanica,7
63000,telecentru,botanica,7
63900,telecentru,botanica,7
64800,telecentru,botanica,7
65700,telecentru,botanica,7
66600,telecentru,botanica,7
67500,telecentru,botanica,7
68400,telecentru,botanica,7
69300,telecentru,botanica,7
70200,telecentru,botanica,7
71100,telecentru,botanica,7
72000,telecentru,botanica,7
72900,telecentru,botanica,7
73800,telecentru,botanica,7
74700,telecentru,botanica,7
75600,telecentru,botanica,7
76500,telecentru,botanica,7
77400,telecentru,botanica,7
78300,telecentru,botanica,7
79200,telecentru,botanica,7
80100,telecentru,botanica,7
81000,telecentru,botanica,7
81900,telecentru,botanica,7
82800,telecentru,botanica,7
83700,telecentru,botanica,7
84600,telecentru,botanica,7
85500,telecentru,botanica,7
0,telecentru,buiucani,1
900,telecentru,buiucani,4
1800,telecentru,buiucani,4
2700,telecentru,buiucani,4
3600,telecentru,buiucani,4
4500,telecentru,buiucani,4
5400,telecentru,buiucani,4
6300,telecentru,buiucani,4
7200,telecentru,buiucani,4
8100,telecentru,buiucani,4
9000,telecentru,buiucani,4
9900,telecentru,buiucani,4
10800,telecentru,buiucani,4
11700,telecentru,buiucani,4
12600,telecentru,buiucani,4
13500,telecentru,buiucani,4
14400,telecentru,buiucani,4
15300,telecentru,buiucani,4
16200,telecentru,buiucani,4
17100,telecentru,buiucani,4
18000,telecentru,buiucani,4
18900,telecentru,buiucani,4
19800,telecentru,buiucani,4
20700,telecentru,buiucani,4
21600,telecentru,buiucani,4
22500,telecentru,buiucani,4
23400,telecentru,buiucani,4
24300,telecentru,buiucani,4
25200,telecentru,buiucani,4
26100,telecentru,buiucani,4
27000,telecentru,buiucani,4
27900,telecentru,buiucani,4
28800,telecentru,buiucani,4
29700,telecentru,buiucani,4
30600,telecentru,buiucani,4
31500,telecentru,buiucani,4
32400,telecentru,buiucani,4
33300,telecentru,buiucani,4
34200,telecentru,buiucani,4
35100,telecentru,buiucani,4
36000,telecentru,buiucani,4
36900,telecentru,buiucani,4
37800,telecentru,buiucani,4
38700,telecentru,buiucani,4
39600,telecentru,buiucani,4
40500,telecentru,buiucani,4
41400,telecentru,buiucani,4
42300,telecentru,buiucani,4
43200,telecentru,buiucani,4
44100,telecentru,buiucani,4
45000,telecentru,buiucani,4
45900,telecentru,buiucani,4
46800,telecentru,buiucani,4
47700,telecentru,buiucani,4
48600,telecentru,buiucani,4
49500,telecentru,buiucani,4
50400,telecentru,buiucani,4
51300,telecentru,buiucani,4
52200,telecentru,buiucani,4
53100,telecentru,buiucani,4
54000,telecentru,buiucani,4
54900,telecentru,buiucani,4
55800,telecentru,buiucani,4
56700,telecentru,buiucani,4
57600,telecentru,buiucani,4
58500,telecentru,buiucani,4
59400,telecentru,buiucani,4
60300,telecentru,buiucani,4
61200,telecentru,buiucani,4
62100,telecentru,buiucani,4
63000,telecentru,buiucani,4
63900,telecentru,buiucani,4
64800,telecentru,buiucani,4
65700,telecentru,buiucani,4
66600,telecentru,buiucani,4
67500,telecentru,buiucani,4
68400,telecentru,buiucani,4
69300,telecentru,buiucani,4
70200,telecentru,buiucani,4
71100,telecentru,buiucani,4
72000,telecentru,buiucani,4
72900,telecentru,buiucani,4
73800,telecentru,buiucani,4
74700,telecentru,buiucani,4
75600,telecentru,buiucani,4
76500,telecentru,buiucani,4
77400,telecentru,buiucani,4
78300,telecentru,buiucani,4
79200,telecentru,buiucani,4
80100,telecentru,buiucani,4
81000,telecentru,buiucani,4
81900,telecentru,buiucani,4
82800,telecentru,buiucani,4
83700,telecentru,buiucani,4
84600,telecentru,buiucani,4
85500,telecentru,buiucani,4
0,telecentru,centru,7
900,telecentru,centru,50
1800,telecentru,centru,50
2700,telecentru,centru,50
3600,telecentru,centru,50
4500,telecentru,centru,50
5400,telecentru,centru,50
6300,telecentru,centru,50
7200,telecentru,centru,50
8100,telecentru,centru,50
9000,telecentru,centru,50
9900,telecentru,centru,50
10800,telecentru,centru,50
11700,telecentru,centru,50
12600,telecentru,centru,50
13500,telecentru,centru,50
14400,telecentru,centru,50
15300,telecentru,centru,50
16200,telecentru,centru,50
17100,telecentru,centru,50
18000,telecentru,centru,50
18900,telecentru,centru,50
19800,telecentru,centru,50
20700,telecentru,centru,50
21600,telecentru,centru,50
22500,telecentru,centru,50
23400,telecentru,centru,50
24300,telecentru,centru,50
25200,telecentru,centru,50
26100,telecentru,centru,50
27000,telecentru,centru,50
27900,telecentru,centru,50
28800,telecentru,centru,50
29700,telecentru,centru,50
30600,telecentru,centru,50
31500,telecentru,centru,50
32400,telecentru,centru,50
33300,telecentru,centru,50
34200,telecentru,centru,50
35100,telecentru,centru,50
36000,telecentru,centru,50
36900,telecentru,centru,50
37800,telecentru,centru,50
38700,telecentru,centru,50
39600,telecentru,centru,50
40500,telecentru,centru,50
41400,telecentru,centru,50
42300,telecentru,centru,50
43200,telecentru,centru,50
44100,telecentru,centru,50
45000,telecentru,centru,50
45900,telecentru,centru,50
46800,telecentru,centru,50
47700,telecentru,centru,50
48600,telecentru,centru,50
49500,telecentru,centru,50
50400,telecentru,centru,50
51300,telecentru,centru,50
52200,telecentru,centru,50
53100,telecentru,centru,50
54000,telecentru,centru,50
54900,telecentru,centru,50
55800,telecentru,centru,50
56700,telecentru,centru,50
57600,telecentru,centru,50
58500,telecentru,centru,50
59400,telecentru,centru,50
60300,telecentru,centru,50
61200,telecentru,centru,50
62100,telecentru,centru,50
63000,telecentru,centru,50
63900,telecentru,centru,50
64800,telecentru,centru,50
65700,telecentru,centru,50
66600,telecentru,centru,50
67500,telecentru,centru,50
68400,telecentru,centru,50
69300,telecentru,centru,50
70200,telecentru,centru,50
71100,telecentru,centru,50
72000,telecentru,centru,50
72900,telecentru,centru,50
73800,telecentru,centru,50
74700,telecentru,centru,50
75600,telecentru,centru,50
76500,telecentru,centru,50
77400,telecentru,centru,50
78300,telecentru,centru,50
79200,telecentru,centru,50
80100,telecentru,centru,50
81000,telecentru,centru,50
81900,telecentru,centru,50
82800,telecentru,centru,50
83700,telecentru,centru,50
84600,telecentru,centru,50
85500,telecentru,centru,50
0,telecentru,ciocana,1
900,telecentru,ciocana,3
1800,telecentru,ciocana,3
2700,telecentru,ciocana,3
3600,telecentru,ciocana,3
4500,telecentru,ciocana,3
5400,telecentru,ciocana,3
6300,telecentru,ciocana,3
7200,telecentru,ciocana,3
8100,telecentru,ciocana,3
9000,telecentru,ciocana,3
9900,telecentru,ciocana,3
10800,telecentru,ciocana,3
11700,telecentru,ciocana,3
12600,telecentru,ciocana,3
13500,telecentru,ciocana,3
14400,telecentru,ciocana,3
15300,telecentru,ciocana,3
16200,telecentru,ciocana,3
17100,telecentru,ciocana,3
18000,telecentru,ciocana,3
18900,telecentru,ciocana,3
19800,telecentru,ciocana,3
20700,telecentru,ciocana,3
21600,telecentru,ciocana,3
22500,telecentru,ciocana,3
23400,telecentru,ciocana,3
24300,telecentru,ciocana,3
25200,telecentru,ciocana,3
26100,telecentru,ciocana,3
27000,telecentru,ciocana,3
27900,telecentru,ciocana,3
28800,telecentru,ciocana,3
29700,telecentru,ciocana,3
30600,telecentru,ciocana,3
31500,telecentru,ciocana,3
32400,telecentru,ciocana,3
33300,telecentru,ciocana,3
34200,telecentru,ciocana,3
